timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729808596776,254,getIndex,200,OK,Thread Group 1-113,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,236,0,1
1729808597043,30,getIndex,200,OK,Thread Group 1-138,text,true,,625,173,138,138,http://gryffindor.hogwarts.B23.com/,30,0,6
1729808597031,42,getIndex,200,OK,Thread Group 1-137,text,true,,625,173,138,138,http://gryffindor.hogwarts.B23.com/,42,0,1
1729808597009,66,getIndex,200,OK,Thread Group 1-136,text,true,,625,173,139,139,http://gryffindor.hogwarts.B23.com/,66,0,1
1729808596988,87,getIndex,200,OK,Thread Group 1-134,text,true,,625,173,139,139,http://gryffindor.hogwarts.B23.com/,87,0,1
1729808596987,88,getIndex,200,OK,Thread Group 1-133,text,true,,625,173,139,139,http://gryffindor.hogwarts.B23.com/,88,0,1
1729808596971,105,getIndex,200,OK,Thread Group 1-132,text,true,,625,173,139,139,http://gryffindor.hogwarts.B23.com/,105,0,1
1729808596931,145,getIndex,200,OK,Thread Group 1-121,text,true,,625,173,139,139,http://gryffindor.hogwarts.B23.com/,145,0,29
1729808597049,27, getLogin,200,OK,Thread Group 1-113,text,true,,841,186,139,139,http://gryffindor.hogwarts.B23.com/php/login.php,27,0,0
1729808596958,121,getIndex,200,OK,Thread Group 1-131,text,true,,625,173,140,140,http://gryffindor.hogwarts.B23.com/,120,0,1
1729808597010,64,getIndex,200,OK,Thread Group 1-135,text,true,,625,173,139,139,http://gryffindor.hogwarts.B23.com/,64,0,2
1729808596925,157,getIndex,200,OK,Thread Group 1-123,text,true,,625,173,140,140,http://gryffindor.hogwarts.B23.com/,157,0,30
1729808596445,640,getIndex,200,OK,Thread Group 1-64,text,true,,625,173,141,141,http://gryffindor.hogwarts.B23.com/,547,0,182
1729808596930,159,getIndex,200,OK,Thread Group 1-122,text,true,,625,173,142,142,http://gryffindor.hogwarts.B23.com/,159,0,23
1729808596918,164,getIndex,200,OK,Thread Group 1-118,text,true,,625,173,140,140,http://gryffindor.hogwarts.B23.com/,164,0,35
1729808597079,24,getIndex,200,OK,Thread Group 1-140,text,true,,625,173,144,144,http://gryffindor.hogwarts.B23.com/,24,0,1
1729808596932,103,getIndex,200,OK,Thread Group 1-128,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,93,0,19
1729808596929,106,getIndex,200,OK,Thread Group 1-119,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,96,0,22
1729808596927,108,getIndex,200,OK,Thread Group 1-115,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,98,0,32
1729808596920,115,getIndex,200,OK,Thread Group 1-120,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,105,0,35
1729808596948,87,getIndex,200,OK,Thread Group 1-130,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,78,0,1
1729808596912,123,getIndex,200,OK,Thread Group 1-116,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,114,0,41
1729808596914,121,getIndex,200,OK,Thread Group 1-117,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,112,0,29
1729808596409,626,getIndex,200,OK,Thread Group 1-54,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,585,0,220
1729808596933,102,getIndex,200,OK,Thread Group 1-125,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,61,0,1
1729808596436,599,getIndex,200,OK,Thread Group 1-79,text,true,,625,173,137,137,http://gryffindor.hogwarts.B23.com/,558,0,193
