timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729793198734,1197,postLogin,200,OK,Jarkom 3 Soal 8 1-244,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1197,0,0
1729793198776,1156,postLogin,200,OK,Jarkom 3 Soal 8 1-95,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1156,0,0
1729793198741,1193,getLogin,200,OK,Jarkom 3 Soal 8 1-86,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1192,0,0
1729793198779,1156,postLogin,200,OK,Jarkom 3 Soal 8 1-191,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1156,0,0
1729793198742,1194,getLogin,200,OK,Jarkom 3 Soal 8 1-125,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1194,0,0
1729793198743,1194,postLogin,200,OK,Jarkom 3 Soal 8 1-135,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1194,0,0
1729793198723,1215,getLogin,200,OK,Jarkom 3 Soal 8 1-44,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1215,0,0
1729793198780,1163,postLogin,200,OK,Jarkom 3 Soal 8 1-190,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1162,0,0
1729793198724,1220,getLogin,200,OK,Jarkom 3 Soal 8 1-238,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1220,0,0
1729793198735,1211,getLogin,200,OK,Jarkom 3 Soal 8 1-220,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1211,0,0
1729793198736,1211,getLogin,200,OK,Jarkom 3 Soal 8 1-212,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1211,0,0
1729793198737,1212,getLogin,200,OK,Jarkom 3 Soal 8 1-231,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1212,0,0
1729793198777,1173,postLogin,200,OK,Jarkom 3 Soal 8 1-151,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1173,0,0
1729793198742,1210,postLogin,200,OK,Jarkom 3 Soal 8 1-247,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1210,0,0
1729793198738,1215,getLogin,200,OK,Jarkom 3 Soal 8 1-223,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1215,0,0
1729793198740,1215,getLogin,200,OK,Jarkom 3 Soal 8 1-211,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1215,0,0
1729793198779,1177,postLogin,200,OK,Jarkom 3 Soal 8 1-243,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1177,0,0
1729793198741,1216,getLogin,200,OK,Jarkom 3 Soal 8 1-254,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1216,0,0
1729793198777,1182,postLogin,200,OK,Jarkom 3 Soal 8 1-75,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1182,0,0
1729793198741,1221,getLogin,200,OK,Jarkom 3 Soal 8 1-235,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1221,0,0
1729793198743,1221,getLogin,200,OK,Jarkom 3 Soal 8 1-60,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1221,0,0
1729793198700,1265,getLogin,200,OK,Jarkom 3 Soal 8 1-166,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1265,0,0
1729793198709,1257,getLogin,200,OK,Jarkom 3 Soal 8 1-159,text,true,,841,143,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1257,0,0
1729793198731,1237,postLogin,200,OK,Jarkom 3 Soal 8 1-185,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1237,0,0
1729793198776,1194,postLogin,200,OK,Jarkom 3 Soal 8 1-226,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1194,0,0
1729793198778,1193,postLogin,200,OK,Jarkom 3 Soal 8 1-234,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1193,0,0
1729793198780,1192,postLogin,200,OK,Jarkom 3 Soal 8 1-49,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1192,0,0
1729793198785,1188,postLogin,200,OK,Jarkom 3 Soal 8 1-186,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,1188,0,0
1729793198599,1376,getIndex,200,OK,Jarkom 3 Soal 8 1-263,text,true,,621,130,300,300,http://gryffindor.hogwarts.B23.com/,1376,0,32
1729793198601,1485,getIndex,200,OK,Jarkom 3 Soal 8 1-256,text,true,,625,130,300,300,http://gryffindor.hogwarts.B23.com/,1485,0,0
1729793199183,926,postLogin,200,OK,Jarkom 3 Soal 8 1-213,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,926,0,0
1729793199194,929,postLogin,200,OK,Jarkom 3 Soal 8 1-201,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,929,0,0
1729793199208,931,postLogin,200,OK,Jarkom 3 Soal 8 1-210,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,931,0,0
1729793199227,918,postLogin,200,OK,Jarkom 3 Soal 8 1-207,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,918,0,0
1729793199231,920,postLogin,200,OK,Jarkom 3 Soal 8 1-205,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,920,0,0
1729793199233,919,postLogin,200,OK,Jarkom 3 Soal 8 1-203,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,919,0,0
1729793199237,916,postLogin,200,OK,Jarkom 3 Soal 8 1-167,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,916,0,0
1729793199243,912,postLogin,200,OK,Jarkom 3 Soal 8 1-79,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,912,0,0
1729793199244,913,postLogin,200,OK,Jarkom 3 Soal 8 1-110,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,912,0,0
1729793199245,914,postLogin,200,OK,Jarkom 3 Soal 8 1-118,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,913,0,0
1729793199246,914,postLogin,200,OK,Jarkom 3 Soal 8 1-87,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,914,0,0
1729793199250,911,postLogin,200,OK,Jarkom 3 Soal 8 1-27,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,911,0,0
1729793199252,914,postLogin,200,OK,Jarkom 3 Soal 8 1-51,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,914,0,0
1729793199254,913,postLogin,200,OK,Jarkom 3 Soal 8 1-52,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,913,0,0
1729793199257,911,postLogin,200,OK,Jarkom 3 Soal 8 1-57,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,911,0,0
1729793199258,911,postLogin,200,OK,Jarkom 3 Soal 8 1-63,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,911,0,0
1729793199261,913,postLogin,200,OK,Jarkom 3 Soal 8 1-38,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,912,0,0
1729793199262,913,postLogin,200,OK,Jarkom 3 Soal 8 1-16,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,913,0,0
1729793199251,925,postLogin,200,OK,Jarkom 3 Soal 8 1-46,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,925,0,0
1729793199264,914,postLogin,200,OK,Jarkom 3 Soal 8 1-112,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,914,0,0
